Eigvals	42
1.589511174761617	0.45546687328492963	0.36546455797628863	0.2718958725104176	0.11850099618451854	0.09406084719695601	0.05703023710224146	0.043067074318365706	0.030802256374158742	0.024428880280758864	0.017506046719781367	0.01530114462227668	0.01285804641375023	0.010711327173474075	0.009345312396285707	0.007591726783784208	0.006580144029585948	0.006310128230833406	0.0058326927392094476	0.005746631505938134	0.00473584605465565	0.004470736761475729	0.004340352298322723	0.0032302348270098584	0.003057085260457698	0.002806397511772883	0.002534106880336933	0.0018899774914081548	0.0017595619750064538	0.0013858027274791553	0.001226013114917563	0.0004910773808124019	9.8938735939514e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	42
0.4998402924636322	0.1432268604115842	0.11492458464241766	0.08550082226105993	0.03726401772481066	0.029578528366970763	0.01793382194795188	0.013542942864854853	0.009686128087088342	0.007681945781806041	0.005504980179588748	0.004811623047679497	0.004043362375809495	0.003368301520664602	0.0029387422721479147	0.0023873068627402265	0.0020692028898093946	0.0019842932786275085	0.0018341581304416978	0.0018070951737974542	0.001489241922049921	0.0014058752186621633	0.0013648743064132221	0.0010157849446393251	0.0009613360477963303	0.0008825043669568046	0.0007968794081562073	0.0005943254234729183	0.0005533147461684332	0.00043578179983790494	0.00038553409605097505	0.00015442499904686594	3.111243726575589e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	42	42
A-1	-0.0074767791801171254	-0.13138995184333896	0.11291709535977444	0.031727356981576166	-0.12605028092194767	-0.04443391922790613	0.02783662859903825	0.048936176870748894	0.00806856199873655	-0.013018769491416065	0.023139506749969143	0.01632643803948861	0.01684856457185433	-0.014449807125261994	0.0069197464656238425	-0.020838485697297897	0.036952988108189797	-0.018315060652451417	0.01754864630001924	-0.0037258735201907167	0.0058198625121049915	-0.0053183407763902684	-0.007661646737445938	0.005654910169656421	0.00365294631660432	-0.003698626178463754	0.0017891615526836162	-0.0006383290843638444	0.0008350820793579791	0.005167215175734584	-0.003747975666851905	0.00021787508151139545	0.0008287786182971159	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A-2	-0.024360749967131074	-0.1454939220328726	0.1415514025549988	0.02736446042393005	-0.12915667504844736	-0.048521655108640364	0.0035477125867269927	0.047934383016072384	-0.003675809246579215	-0.018459301004253647	0.009051733697970465	0.00045318622065174607	0.010143011341874836	-0.01039911365609739	-0.012783598333961449	0.011811606000503544	-0.03260740460624174	0.024977715833942364	-0.01982648912861898	-0.0047701338765643465	-0.0005612183036841327	0.004483648532105626	0.008234155761721597	-0.009468206055679116	-0.0006263090373689678	0.0015767734527154728	0.004040281577604215	0.0033527741785376298	-0.00013662650871558739	-0.006481276398454344	0.005068702345722299	-0.001751054554298557	-0.0005045785488685477	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A-3	-0.044033520019184036	-0.17765988112526218	0.22551658043894546	0.014954658773604605	-0.0485464727923554	-0.11069642584602389	-0.03650468383373803	0.019605658923383257	-0.02157383189048764	0.052728642086147366	-0.001188743444251909	-0.017489033307250792	-0.02071281771717211	0.02119192827526554	0.003205900136781299	0.007018212269367552	0.0017075006280609037	-0.006114099045306848	0.0009268118332331116	0.006941823157701993	-0.004406904515606827	0.0029711803766197475	-0.0034675409919977178	0.003202094635523502	-0.0011124134226111599	0.002167944221215706	-0.0038834946839365484	-0.002353846190152128	0.0017378863879332384	0.001425999414402794	0.0004084904309612887	0.00019155866562414934	0.00012021011998355735	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B-1	-0.24905498012320307	-0.0018360220425241629	-0.205174783921334	-0.08126530774916313	-0.058847859804958574	-0.02784853915777671	0.08941948045999021	-0.025398187357704303	0.0037284966472892773	0.055884150041246514	0.004782427693669978	0.001976299295113268	-0.009541723360312783	0.004749484398524787	-0.010668348468440555	-0.0010273249425797179	0.0021577330056513455	-0.0013758535897352793	-0.0025994687451307325	3.610081430079116e-05	-0.0060503220051362485	-0.0021690202951360877	-0.012126131427400523	0.0022380182089751298	-0.0008281378144688541	0.0014855501298759676	0.003145150703799572	0.0031954460469681765	0.0004286289944019074	0.0012090345199859823	-0.0007565485999625045	-0.0011743996379533343	0.0006069462023511794	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B-2	-0.2747320671658233	-0.07598057143280171	-0.12044920982410942	-0.11240541697224517	-0.033711877083286344	-0.011966193680575103	0.07987643738644636	-0.038559971296190494	-0.023276404690658396	-0.022648056412964617	0.00854573005794594	-0.00038853626760297405	-0.007101982257420612	-0.0008381473892619962	0.020030180140118852	-0.00801555171622955	0.006006834866146494	0.008553140638892962	-0.011450035169848763	0.013220465714244655	0.018771534565176974	0.00834535816670016	0.016282350402846334	-0.0018167273656340736	0.0038198326165882284	0.0013446416656180671	-0.007934567430874642	-0.0015825576419344473	0.005124911438503887	-0.00019800662045832464	0.005463908329922135	-0.002790167656180293	0.0007334296952772332	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B-3	-0.28407792026009965	-0.11430743432155256	-0.06463536039441048	-0.1186856318341588	-0.015366617070606233	-0.02824128442646198	0.0324560097597756	-0.05197482952744527	-0.057830977887461554	0.0035797089716309025	-0.025297374791887896	0.002327645577864988	0.0037994239758952567	-0.006579895875332376	-0.001313920648186021	0.005115588221592793	-0.014772363499137247	-0.005924933675280698	0.012286256704147252	-0.02191649132586204	-0.016783047513624513	-0.0019386367338268325	-0.00542659777787461	0.0009031401535817311	-0.003642179243789212	0.0008326423454602915	0.0035120189933684942	-0.0011483537175249546	-0.0019738151691251456	-0.0026010891320061473	-0.005344993421142225	0.0030349044689413477	-0.0006604493099461	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C-1	-0.3476345574574292	0.03680174169809054	-0.09405400929487534	-0.13158139913601039	0.012166986476799231	0.006297932537314106	-0.030873660744015288	0.08894812998223448	0.015616355224583205	-0.03677818282903117	-0.002527842350105532	-0.0020210860333153644	-0.0035872720854322835	0.005601140119351302	-0.018669404314034424	-0.000850374497427348	-0.001292778399706972	-0.004562551395398642	0.0012878333028316503	-0.007266614089653676	0.001270943813178257	0.009912736368783905	-0.003944543487403211	0.003067985418218396	-0.0010612821762827356	0.0010229877780360002	-0.007208542065811378	-0.004841543318229274	-0.002038247868241396	0.0009930748733405735	0.005314503290177272	0.00497537834061602	-0.0013678560910836313	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C-2	-0.3595929943871037	0.010674730958507024	-0.05321521906138531	-0.14031623485626182	0.025883007122824268	0.00921240887421525	-0.06351409230763574	0.036235788148562584	0.016148182788968575	-0.008164334328760051	0.018953117485890625	-0.007034327207990124	0.0016578899455366959	0.024768860087659748	0.011552352828452763	0.02145895523636139	-0.003551929508908394	0.005465108047050368	0.011854215846240298	0.011748618556470922	-0.004119455739243216	-0.016580582535656453	0.013520724440488156	-0.0006122604492478532	0.0030604714268119833	-0.0075592182441270245	0.01214355021965064	0.0037564313613886514	-0.004099355813615957	0.0017131356759627306	-0.011521686203008316	-0.003730097401378869	0.0011213278509546272	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C-3	-0.35465487470558404	-0.03655355302695351	-0.01522927249849675	-0.1486788840679988	0.03427990593968479	0.004219406410144373	-0.10682206787699207	-0.0027032649707739564	0.026546969547877445	0.014300151443212226	-0.00569954884802758	0.0013008854632505279	0.014734061590751156	-0.026903456357251467	-0.001752400081417195	-0.019025507430225255	0.011452035252856114	-0.0028742523233549876	-0.012642223590920756	0.00693283632514991	0.004362061917825258	0.0021912908219394516	-0.009641181264421374	-0.004279759611723471	-0.0015835070119773363	0.003030923574185607	-0.003626304192669767	0.0018619388117085008	0.002516173505370705	-0.0010450302619196357	0.006726603877434599	-0.000897464839944562	-0.0002488938615477747	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D-1	-0.03498227348163213	-0.19039453701146924	-0.17751924301342561	0.18347227215939105	0.05313654813628272	0.04851244253189054	-0.011650191438720297	0.03110956140603375	0.009259661498308218	0.019153100102219274	0.04066858639621335	-0.004575544159254777	-0.008886421228474854	-0.007165675783032561	0.005346811042792445	-0.00477428022929203	-0.014904235060244858	-0.00632217825016154	-0.006028359522699484	-0.005990452867891883	-0.004260189314532522	0.0013466484075688645	0.0025714078351136943	-0.0029150649131818554	-0.0025202526795204032	0.0018527332090003002	0.0009690835258819711	-0.001565107449125126	-0.0017463493205738991	-0.002753064108990865	-0.0007220810054329417	0.001369718937336393	0.0004462975266499771	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D-2	-0.048626509827581654	-0.22816357957982364	-0.14289299193479865	0.1716448564826766	0.029033558438166015	0.04625669118615412	-0.016618923276316786	-0.014241900773783709	0.003472687706878565	0.004954351621511698	-0.013409763106709402	0.0031785248584504256	0.030330269007623922	0.0006994356001203922	-0.006478128221836082	0.013613425594879111	0.015601602845360649	0.00832204647643673	0.011041434651083386	0.008983193862831251	-0.0013955503489079181	-0.006273754374795951	0.0021493216772937836	0.00028118549326739664	0.0024096027092353747	-0.0010130474354447642	0.00014671754278817946	-5.464488202793919e-06	0.0025634034250682732	0.00249560470514241	0.0008498266673420971	-0.0016350561780722472	-0.0013532265451191904	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D-3	-0.07323159757702864	-0.2771988324332236	-0.04937641520011829	0.14735826757709997	0.07114539782886214	0.02359881599145347	-0.007188528925392401	0.011987681691685046	-0.024771341545420267	-0.024184139336394402	-0.031789039731755404	-0.0029262814848327007	-0.0216419696910254	0.009298936137265347	0.003480325614273863	-0.009906030067166708	0.0007832155936238519	-0.0007946296437279079	-0.006526784997327754	-0.0007341511499601771	0.0068379042798955535	0.0038044770778791837	-0.005187397957408438	0.003433969735965127	0.0006559406038021388	-0.0006584005035920831	-0.0010373697386468902	0.0015652633096044461	-0.0012475048203586451	0.0002738885607749557	-0.00012952163916035798	0.00026998583125989575	0.0010821119756854241	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E-1	-0.404161898305911	0.22064361818501071	0.06632114551195312	0.17165272895648753	-0.0006048174538052998	-0.009672845591652705	0.039161137053333815	0.028754772666802323	-0.013380128384215267	-0.026123921667282463	-0.031371093172470346	-0.011515346619432492	0.005957890650048798	-0.004578273995911148	-0.002864147367152289	0.007393082765692257	-0.0008177871852134667	-0.010675658055219391	0.0025381453173514853	-0.001669366874526375	-0.012245048624527648	-0.005764817884492065	-0.000592785719808767	-0.003449258195193881	0.004511747377743095	-0.001835438069679285	0.0117723438357521	0.003032223725123774	-0.00011421211526972608	-0.002371835992684977	-0.0016615216840622077	0.0009659339280819623	0.0013971199959345868	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E-2	-0.41778621064612903	0.20087583308205703	0.09160916631392735	0.15221015645936725	0.0149442301681429	0.00018624663048584568	0.011590680838726311	-0.003829204136999436	-0.010999633701729824	0.013062347675950846	0.005266642613518879	0.010465967253028414	-0.009574834012604077	0.01511017204663048	-0.0006985603181837962	0.012224261423174027	0.007219921578616601	0.006437775826184155	0.003724490566364434	0.0007174081658366889	0.004857866823670537	-2.1214602452708316e-06	0.003020570090926164	-0.0007044417374142568	-0.0072324037656856495	-0.001473683561467684	-0.021522751162565162	-0.0014932922859439278	0.00608830815011531	0.005636900416669519	-0.001694995419306421	-0.003075024751668424	-0.003565771037094173	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E-3	-0.42036664362602927	0.16845337958113782	0.10737271639603874	0.13731886420733924	0.020384339701167722	-0.004782736968489777	-0.0173665701149453	-0.059963419491933345	0.023679040048537048	0.013186218971436707	0.02003538251022931	0.004648793054295252	0.004155973395880765	-0.015255605396273858	0.007657479741943809	-0.020297920531335674	-0.006795664954678912	0.005811546407373798	-0.005320170207682348	-0.002541962547980176	0.008425475511431644	0.007859938998150873	-0.0025340905170447275	0.004030012865813942	0.0030326437843795134	0.004221097669869498	0.009249015147001667	-0.0016508563589435498	-0.005523605265209546	-0.004105550950807032	0.0037930301770929768	0.002122040589859298	0.0022079132445677035	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F-1	0.048947276998493	0.002800823138182698	0.08197350310491991	-0.03498161957814962	-0.047313643690835044	0.1351121215539718	0.0509794130608036	0.018133719413372752	0.02974842987583292	-0.013058030722449925	0.009275939899280147	0.0014427794671385522	-0.029188669968377556	0.014167311828031442	0.008149944447104202	-0.011192839306727567	-0.003305391694074203	0.005958758931820947	-0.01873813775266355	0.003996584083200849	-0.007628053480656111	-0.021837994004687312	-0.01788516246215775	4.3572340123862155e-05	-0.0075221329487607045	0.008028663706260748	-0.0029701481655370083	0.00027747446914689293	-0.0038668013902139913	0.002443904984697039	-0.0023053221552385697	0.0017787235289952168	-0.002262035889796066	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F-2	0.032529618243556886	-0.03441847246097156	0.11524887452058791	-0.05429890953261851	-0.0404470576951614	0.12195160552564512	0.01649814769271149	-0.0073494401960180495	0.0018988991255884447	-0.033485629084896225	-0.03337650029254553	0.008905959773002634	0.0047524559186632245	0.011241180544084382	0.01308189678049253	0.013648620836662628	-0.0005816512745214629	0.0005579410621131105	0.022033578913970894	-0.003404989866832453	0.00922164196159519	0.020180209253133515	0.00776889401133178	0.005407759842953657	0.004397131835278603	-0.0011929576003401876	-0.0010472130349163712	-0.00802519461831394	0.0011197828813778047	-0.0036560630380548507	0.003595274441944296	0.0018510459898833848	0.0009798910786033169	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F-3	0.018611079470110814	-0.06763687198165139	0.21276593147193595	-0.07814383310191951	0.04292366775287835	0.08682219304524479	-0.035677483178780556	-0.0381056575551776	-0.021335654099327396	0.02877691752880102	-0.022584799559468436	-0.01349773965392517	-0.02338951666265539	0.002729391081550261	-0.005822993545116416	-0.015291474163396927	0.007749295990012279	0.010104971555019788	-0.0022903600164320705	-0.0018276613402308808	-0.008365653019295398	-0.0022127493218132193	0.0033538252323917195	0.004325094162979337	0.0015576918813196368	0.002696984520414277	0.0021080803696183785	0.0022830236183076992	-0.0015696470485122497	0.0009520161238191683	-0.0032030993339331832	-0.0014483748060990765	0.0016734978197222197	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G-1	0.1120487262684272	0.0496205796311347	0.016432511330256076	-0.016485725033036046	-0.031800986748806555	0.09775746781536938	0.03145811197424709	0.03060620189605797	0.013584973776424385	0.02983556067166611	0.0026499441010365173	-0.013204087310139225	0.00986822715181501	-0.02349064617323802	-0.006533986768246873	-0.007715838543044145	-0.008763665556622037	-0.02951449029319737	0.0018756708009774064	0.00311867948924545	-0.007769675120300545	0.011895396831928444	0.018570938052673017	-0.0008671843418867644	-0.010004071172784207	0.001578278363717665	0.008875320809445766	0.0013724755201925504	0.002991124485476374	0.0034391503483496935	0.001104716926859348	-0.00896012784980521	-0.0003908191761835116	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
